severity,start_lat,start_lng,end_lat,end_lng,distance(mi),temperature(f),wind_chill(f),humidity(%),pressure(in),visibility(mi),wind_speed(mph),precipitation(in),amenity,bump,crossing,give_way,junction,no_exit,railway,roundabout,station,stop,traffic_calming,traffic_signal,turning_loop,start_time_ep,end_time_ep,weather_timestamp_ep,year,month,week,accident_duration,side_L,side_R,wind_direction_CALM,wind_direction_E,wind_direction_ENE,wind_direction_ESE,wind_direction_N,wind_direction_NE,wind_direction_NNE,wind_direction_NNW,wind_direction_NW,wind_direction_S,wind_direction_SE,wind_direction_SSE,wind_direction_SSW,wind_direction_SW,wind_direction_VAR,wind_direction_W,wind_direction_WNW,wind_direction_WSW,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Heavy Rain,weather_condition_Heavy Snow,weather_condition_Light Drizzle,weather_condition_Light Freezing Drizzle,weather_condition_Light Freezing Fog,weather_condition_Light Freezing Rain,weather_condition_Light Ice Pellets,weather_condition_Light Rain,weather_condition_Light Rain Showers,weather_condition_Light Rain with Thunder,weather_condition_Light Snow,weather_condition_Light Snow and Sleet,weather_condition_Mist,weather_condition_Overcast,weather_condition_Partly Cloudy,weather_condition_Rain,weather_condition_Snow,weather_condition_Thunder,weather_condition_Thunderstorms and Rain,sunrise_sunset_Day,sunrise_sunset_Night,sunrise_sunset_nan,civil_twilight_Day,civil_twilight_Night,civil_twilight_nan,nautical_twilight_Day,nautical_twilight_Night,nautical_twilight_nan,astronomical_twilight_Day,astronomical_twilight_Night,astronomical_twilight_nan,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,weather_condition_Light Thunderstorms and Snow,weather_condition_Freezing Rain,is_DST
2,41.87963,-71.37799,41.88518,-71.3785,0.384,46.9,46.9,97.0,30.01,10.0,9.2,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1480521539.0,1480543139.0,1480521360.0,2016,11,48,21600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,42.619594,-71.125395,42.610934,-71.123411,0.607,45.0,40.6,97.0,29.98,7.0,8.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1480528284.0,1480549884.0,1480528440.0,2016,11,48,21600.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,42.610934,-71.123411,42.619594,-71.125395,0.607,45.0,40.6,97.0,29.98,7.0,8.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1480528284.0,1480549884.0,1480528440.0,2016,11,48,21600.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,41.79733,-71.40356,41.80329,-71.40379,0.412,48.0,48.0,89.0,29.89,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480530797.0,1480552397.0,1480531140.0,2016,11,48,21600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,41.63026,-71.48724,41.62507,-71.48708,0.359,48.0,48.0,89.0,29.89,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480530797.0,1480552397.0,1480531140.0,2016,11,48,21600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,41.87963,-71.37799,41.88518,-71.3785,0.384,46.0,41.0,96.0,29.96,10.0,10.4,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1480532033.0,1480553633.0,1480532160.0,2016,11,48,21600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,41.86514,-71.4303,41.87097,-71.43108,0.405,46.0,43.1,100.0,29.53,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480579425.0,1480601025.0,1480578960.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.84094,-71.41111,41.83491,-71.4162,0.492,53.1,53.1,64.0,29.59,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480594614.0,1480616214.0,1480593360.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.82506,-71.43027,41.82577,-71.426,0.225,57.0,57.0,47.0,29.54,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480602016.0,1480623616.0,1480600260.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,42.34151,-71.26291,42.3327,-71.25556,0.715,48.9,48.9,48.0,29.6,10.0,13.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480606069.0,1480627669.0,1480607760.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,41.75483,-71.46773,41.75193,-71.46118,0.393,51.1,51.1,50.0,29.62,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480610229.0,1480631829.0,1480611060.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,41.75483,-71.46773,41.75193,-71.46118,0.393,51.1,51.1,50.0,29.62,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480610453.0,1480632353.0,1480611060.0,2016,12,48,21900.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,41.81905,-71.384552,41.81896,-71.38319,0.07,50.0,50.0,50.0,29.63,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480616287.0,1480637887.0,1480614660.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,41.48746,-72.044707,41.48597,-72.057707,0.681,52.0,52.0,49.0,29.68,10.0,16.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480616931.0,1480638531.0,1480618560.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,42.56361,-71.30001,42.56054,-71.29771,0.242,37.9,32.7,70.0,29.82,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480666613.0,1480688213.0,1480665360.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.5021,-71.47828,42.50114,-71.47653,0.111,42.1,36.6,62.0,29.81,10.0,9.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1480667522.0,1480689122.0,1480668960.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.94325,-71.47194,41.94266,-71.48242,0.54,42.1,35.2,65.0,29.86,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480667522.0,1480689122.0,1480668960.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.52688,-70.95715,42.5258,-70.96262,0.288,46.0,41.4,61.0,29.75,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480671068.0,1480692668.0,1480672380.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.51967,-71.69105,42.51975,-71.69172,0.035,46.9,46.9,52.0,29.76,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480675313.0,1480696913.0,1480675920.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.07623,-71.28533,42.07659,-71.28501,0.03,48.0,48.0,50.0,29.74,10.0,17.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480689852.0,1480711452.0,1480690380.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,41.817946,-71.416884,41.81795,-71.41689,0.0,46.9,46.9,50.0,29.78,10.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1480695713.0,1480717313.0,1480693860.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,41.81206,-71.35714,41.81923,-71.38503,1.519,48.0,48.0,50.0,29.8,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480695791.0,1480717391.0,1480697460.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,42.72831,-71.13874,42.72909,-71.13911,0.057,46.9,46.9,50.0,29.74,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480697181.0,1480718781.0,1480697640.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,41.933736,-71.465294,41.93302,-71.46453,0.063,44.1,39.5,53.0,29.84,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480697181.0,1480718781.0,1480697760.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,42.598783,-71.363658,42.597764,-71.365523,0.118,37.9,30.0,57.0,29.88,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480753142.0,1480774742.0,1480751760.0,2016,12,48,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.222493,-71.547541,42.254316,-71.558556,2.27,28.9,28.9,69.0,30.18,10.0,9.662529696076048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480875132.0,1480896732.0,1480873980.0,2016,12,49,21600.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,41.58528,-72.04876,41.55471,-72.10539,3.61,36.0,33.3,89.0,30.04,7.0,3.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1480919002.0,1480940602.0,1480918380.0,2016,12,49,21600.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.155391,-71.905727,42.154467,-71.912232,0.339,26.1,20.5,88.0,30.06,1.8,4.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1480921002.0,1480942602.0,1480920840.0,2016,12,49,21600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.94639,-71.48028,41.93519,-71.46691,1.035,28.0,24.2,92.0,30.11,2.5,3.5,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1480920762.0,1480942362.0,1480920960.0,2016,12,49,21600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.70068,-71.47456,41.69237,-71.47713,0.589,30.0,25.2,92.0,30.05,2.0,4.6,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1480920762.0,1480942362.0,1480920660.0,2016,12,49,21600.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.222953,-71.827208,42.222973,-71.827202,0.001,26.1,20.5,92.0,30.04,1.0,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1480924440.0,1480946040.0,1480924440.0,2016,12,49,21600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.968016,-71.485347,41.960526,-71.483601,0.525,28.9,25.2,92.0,30.1,1.2,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480924833.0,1480946433.0,1480924560.0,2016,12,49,21600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.96178,-71.48375,41.96742,-71.48508,0.396,28.9,25.2,92.0,30.1,1.2,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480924833.0,1480946433.0,1480924560.0,2016,12,49,21600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.77441,-71.11829,42.78271,-71.1147,0.602,28.9,25.2,92.0,30.07,1.2,3.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1480927184.0,1480948784.0,1480927020.0,2016,12,49,21600.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.65982,-71.48969,41.66677,-71.48785,0.49,32.0,26.4,92.0,30.04,3.0,5.8,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1480927019.0,1480948619.0,1480927020.0,2016,12,49,21600.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43.02769,-71.44808,43.01886,-71.44097,0.708,27.0,27.0,85.0,30.04,2.0,9.662529696076048,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1480926859.0,1480948459.0,1480926840.0,2016,12,49,21600.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.96178,-71.48375,41.96742,-71.48508,0.396,30.9,27.5,92.0,30.09,4.0,3.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1480928281.0,1480949881.0,1480928160.0,2016,12,49,21600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.75113,-71.44088,41.75033,-71.44301,0.123,32.0,27.5,92.0,30.03,2.5,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1480929322.0,1480950922.0,1480929480.0,2016,12,49,21600.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.75033,-71.44301,41.74968,-71.44615,0.168,32.0,27.5,92.0,30.03,2.5,4.6,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1480929322.0,1480950922.0,1480929480.0,2016,12,49,21600.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.75113,-71.44088,41.7445,-71.44451,0.495,32.0,27.5,92.0,30.03,2.5,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1480929165.0,1480950765.0,1480929480.0,2016,12,49,21600.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.81382,-71.44129,41.81158,-71.44052,0.16,33.1,33.1,96.0,30.01,2.5,9.662529696076048,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1480933005.0,1480954605.0,1480932960.0,2016,12,49,21600.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.33127,-71.06194,42.33783,-71.0645,0.472,35.1,27.9,100.0,30.01,1.5,9.2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1480934050.0,1480955650.0,1480934220.0,2016,12,49,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.06656,-71.40414,42.03995,-71.34527,3.536,33.8,33.8,87.0,29.94,1.5,9.662529696076048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480937905.0,1480959505.0,1480937460.0,2016,12,49,21600.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41.81928,-71.38756,41.81878,-71.39434,0.351,36.0,31.1,89.0,30.0,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1480954971.0,1480976571.0,1480953360.0,2016,12,49,21600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
